epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9048101305961609,0.0010000000474974513,0.24312961101531982,0.9630723595619202,0.9042995572090149,0.9475806355476379,0.16219301521778107,0.9515478014945984,0.977869987487793
1,0.9375,0.0010000000474974513,0.6739650368690491,0.9166666865348816,1.0,0.944556474685669,0.15919315814971924,0.9562841653823853,0.9681881070137024
2,0.9402531385421753,0.0010000000474974513,0.15346434712409973,0.9793103337287903,0.9377824068069458,0.9506048560142517,0.13328789174556732,0.9706704020500183,0.9612724781036377
3,0.90625,0.0010000000474974513,0.18506155908107758,1.0,0.8965517282485962,0.9506048560142517,0.1321130096912384,0.9706704020500183,0.9612724781036377
4,0.9640506505966187,0.0010000000474974513,0.0983201339840889,0.9878917336463928,0.9625260233879089,0.9485887289047241,0.125483438372612,0.9692737460136414,0.9598893523216248
5,1.0,0.0010000000474974513,0.04551634192466736,1.0,1.0,0.9485887289047241,0.12305659055709839,0.9666666388511658,0.9626556038856506
6,0.9708860516548157,0.0010000000474974513,0.0797380805015564,0.9883556962013245,0.9715573787689209,0.9475806355476379,0.15496663749217987,0.9718706011772156,0.9557399749755859
7,0.96875,0.0010000000474974513,0.1290845274925232,1.0,0.95652174949646,0.9485887289047241,0.15398506820201874,0.9719101190567017,0.9571231007575989
8,0.9741772413253784,0.0010000000474974513,0.07058878242969513,0.9915314316749573,0.9729917049407959,0.9526209831237793,0.1357574313879013,0.9760563373565674,0.9585062265396118
9,1.0,0.0005000000237487257,0.008315961807966232,1.0,1.0,0.9536290168762207,0.13481730222702026,0.9760900139808655,0.9598893523216248
