epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9027848243713379,0.0010000000474974513,0.2516200542449951,0.9585168957710266,0.9059680700302124,0.9375,0.17665037512779236,0.9853372573852539,0.9281768202781677
1,0.875,0.0010000000474974513,0.1541999727487564,1.0,0.8333333134651184,0.9364919066429138,0.17651383578777313,0.9867452383041382,0.9254143834114075
2,0.9440506100654602,0.0010000000474974513,0.15012003481388092,0.9797979593276978,0.9427282214164734,0.9435483813285828,0.14094674587249756,0.9854651093482971,0.9364640712738037
3,0.96875,0.0010000000474974513,0.07148266583681107,1.0,0.9599999785423279,0.9455645084381104,0.14685778319835663,0.9883381724357605,0.9364640712738037
4,0.9539240598678589,0.0010000000474974513,0.11669333279132843,0.9859459400177002,0.9503299593925476,0.9647177457809448,0.10144972801208496,0.9914407730102539,0.9599447250366211
5,0.96875,0.0010000000474974513,0.053947217762470245,1.0,0.9629629850387573,0.9667338728904724,0.09959103912115097,0.991465151309967,0.9627071619033813
6,0.9696202278137207,0.0010000000474974513,0.0863177627325058,0.9890226721763611,0.9691186547279358,0.9637096524238586,0.09438732266426086,0.9858757257461548,0.9640883803367615
7,0.96875,0.0010000000474974513,0.15633916854858398,1.0,0.9583333134651184,0.9657257795333862,0.0961054116487503,0.9900568127632141,0.9627071619033813
8,0.9744303822517395,0.0010000000474974513,0.06981776654720306,0.992558479309082,0.9722318649291992,0.9657257795333862,0.1130504459142685,0.98591548204422,0.9668508172035217
9,0.96875,0.0010000000474974513,0.05894190073013306,1.0,0.9599999785423279,0.9627016186714172,0.11204073578119278,0.9844852089881897,0.9640883803367615
