epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9673334956169128,9.999999747378752e-06,0.08312792330980301,0.9889797568321228,0.9659722447395325,0.9465726017951965,0.11595375090837479,0.9786019921302795,0.9475138187408447
1,0.96875,9.999999747378752e-06,0.0621962770819664,1.0,0.9599999785423279,0.9465726017951965,0.11709465831518173,0.9786019921302795,0.9475138187408447
2,0.9845530390739441,9.999999747378752e-06,0.043843481689691544,0.9957776069641113,0.9829801917076111,0.9566532373428345,0.10416454821825027,0.9829787015914917,0.9571823477745056
3,0.90625,9.999999747378752e-06,0.16383282840251923,0.9599999785423279,0.9230769276618958,0.9566532373428345,0.10398132354021072,0.9829787015914917,0.9571823477745056
4,0.9873385429382324,9.999999747378752e-06,0.032797083258628845,0.9968432188034058,0.9857786893844604,0.9566532373428345,0.10719174891710281,0.9816124439239502,0.958563506603241
5,1.0,9.999999747378752e-06,0.0017601868603378534,1.0,1.0,0.9556451439857483,0.10813286900520325,0.9815863966941833,0.9571823477745056
6,0.9949354529380798,9.999999747378752e-06,0.019583582878112793,0.9986048340797424,0.9944425225257874,0.9465726017951965,0.13146160542964935,0.9827337861061096,0.9433701634407043
7,1.0,9.999999747378752e-06,0.020122908055782318,1.0,1.0,0.9475806355476379,0.13045956194400787,0.982758641242981,0.9447513818740845
8,0.9972278475761414,9.999999747378752e-06,0.014394334517419338,0.9989619255065918,0.9972366094589233,0.9566532373428345,0.11456244438886642,0.9843527674674988,0.9558011293411255
9,1.0,4.999999873689376e-06,0.0058847167529165745,1.0,1.0,0.9566532373428345,0.11361069232225418,0.9843527674674988,0.9558011293411255
10,0.997974157333374,4.999999873689376e-06,0.010149913839995861,0.9989594221115112,0.998266875743866,0.9516128897666931,0.13559764623641968,0.9856321811676025,0.9475138187408447
11,1.0,4.999999873689376e-06,0.006726270541548729,1.0,1.0,0.9516128897666931,0.13599412143230438,0.9856321811676025,0.9475138187408447
