epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9541656374931335,9.999999747378752e-06,0.11744003742933273,0.985273003578186,0.9514394998550415,0.9606854915618896,0.10649780184030533,0.9858155846595764,0.9599447250366211
1,0.96875,9.999999747378752e-06,0.060213811695575714,1.0,0.9545454382896423,0.9606854915618896,0.10570092499256134,0.9844412803649902,0.9613259434700012
2,0.9741706848144531,9.999999747378752e-06,0.06309477984905243,0.9932504296302795,0.9711705446243286,0.9606854915618896,0.10779105126857758,0.9871976971626282,0.958563506603241
3,1.0,9.999999747378752e-06,0.017392564564943314,1.0,1.0,0.9606854915618896,0.10795307904481888,0.9871976971626282,0.958563506603241
4,0.988604724407196,9.999999747378752e-06,0.03777221962809563,0.9958056807518005,0.9885495901107788,0.9647177457809448,0.10339371860027313,0.9845288395881653,0.9668508172035217
5,1.0,9.999999747378752e-06,0.03426852822303772,1.0,1.0,0.9647177457809448,0.10329217463731766,0.9845288395881653,0.9668508172035217
6,0.9908837676048279,9.999999747378752e-06,0.026757804676890373,0.9979028105735779,0.9896013736724854,0.9737903475761414,0.09283366799354553,0.9820442199707031,0.9820442199707031
7,1.0,9.999999747378752e-06,0.0035313027910888195,1.0,1.0,0.9737903475761414,0.09300711005926132,0.9820442199707031,0.9820442199707031
8,0.9918966889381409,9.999999747378752e-06,0.026070233434438705,0.9968619346618652,0.9920194149017334,0.9627016186714172,0.10156979411840439,0.9872340559959412,0.9613259434700012
9,1.0,9.999999747378752e-06,0.0019458831520751119,1.0,1.0,0.9627016186714172,0.10124175250530243,0.985855758190155,0.9627071619033813
10,0.9954419136047363,9.999999747378752e-06,0.020901869982481003,0.9986087083816528,0.9951472878456116,0.9717742204666138,0.10495132207870483,0.984679639339447,0.9765193462371826
11,1.0,9.999999747378752e-06,0.0018760657403618097,1.0,1.0,0.9717742204666138,0.10533769428730011,0.984679639339447,0.9765193462371826
12,0.9954419136047363,4.999999873689376e-06,0.015589910559356213,0.998606264591217,0.9951388835906982,0.9697580933570862,0.10656426101922989,0.9859943985939026,0.9723756909370422
13,1.0,4.999999873689376e-06,0.0023371095303446054,1.0,1.0,0.9697580933570862,0.1066460907459259,0.9859943985939026,0.9723756909370422
14,0.9997467994689941,4.999999873689376e-06,0.007260436192154884,1.0,0.9996528029441833,0.9697580933570862,0.11290905624628067,0.9859943985939026,0.9723756909370422
