epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9420253038406372,9.999999747378752e-06,0.14141786098480225,0.9804560542106628,0.9393203854560852,0.9596773982048035,0.10091686993837357,0.9816901683807373,0.9627071619033813
1,1.0,9.999999747378752e-06,0.07588284462690353,1.0,1.0,0.9606854915618896,0.10157453268766403,0.9817159175872803,0.9640883803367615
2,0.943544328212738,9.999999747378752e-06,0.12949347496032715,0.9798052906990051,0.9420943260192871,0.9647177457809448,0.10052526742219925,0.9845288395881653,0.9668508172035217
3,0.9375,9.999999747378752e-06,0.1180066242814064,1.0,0.9090909361839294,0.9647177457809448,0.10102192312479019,0.9845288395881653,0.9668508172035217
4,0.9564557075500488,9.999999747378752e-06,0.1252591460943222,0.9839342832565308,0.9559486508369446,0.961693525314331,0.10866163671016693,0.9914039969444275,0.9558011293411255
5,1.0,9.999999747378752e-06,0.03921966254711151,1.0,1.0,0.961693525314331,0.10919367522001266,0.9914039969444275,0.9558011293411255
6,0.9556962251663208,9.999999747378752e-06,0.12062019854784012,0.9836007356643677,0.9553323984146118,0.9556451439857483,0.12713992595672607,0.9913294911384583,0.9475138187408447
7,0.9375,9.999999747378752e-06,0.1321418583393097,0.9444444179534912,0.9444444179534912,0.9516128897666931,0.13151472806930542,0.9912790656089783,0.9419889450073242
8,0.9599999785423279,4.999999873689376e-06,0.09937503188848495,0.9860913157463074,0.958737850189209,0.9506048560142517,0.13003574311733246,0.9912663698196411,0.9406077265739441
9,0.96875,4.999999873689376e-06,0.1146656945347786,1.0,0.9545454382896423,0.9506048560142517,0.1295526772737503,0.9912663698196411,0.9406077265739441
10,0.9607595205307007,4.999999873689376e-06,0.0997113436460495,0.9878310561180115,0.9580007195472717,0.9566532373428345,0.11799418181180954,0.9913420081138611,0.9488950371742249
