epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8812658190727234,0.0010000000474974513,0.28842565417289734,0.9541180729866028,0.8796809911727905,0.9284273982048035,0.17444588243961334,0.9837037324905396,0.9171270728111267
1,0.875,0.0010000000474974513,0.24913658201694489,0.949999988079071,0.8636363744735718,0.9284273982048035,0.1744951754808426,0.9851411581039429,0.9157458543777466
2,0.9230379462242126,0.0010000000474974513,0.21656259894371033,0.9715536236763,0.9217993021011353,0.9364919066429138,0.161348357796669,0.9867452383041382,0.9254143834114075
3,0.78125,0.0010000000474974513,0.9397772550582886,0.7368420958518982,0.875,0.9354838728904724,0.16691260039806366,0.9881656765937805,0.9226519465446472
4,0.9227848052978516,0.0010000000474974513,0.19750753045082092,0.972130537033081,0.9204860925674438,0.9264112710952759,0.19110581278800964,0.9924356937408447,0.9060773253440857
5,0.90625,0.0010000000474974513,0.15769293904304504,1.0,0.8846153616905212,0.9274193644523621,0.19045084714889526,0.9924471378326416,0.9074585437774658
6,0.9377214908599854,0.0005000000237487257,0.1674881875514984,0.9778985381126404,0.9358530044555664,0.9435483813285828,0.14626343548297882,0.988304078578949,0.9337016344070435
7,0.9375,0.0005000000237487257,0.1910974383354187,1.0,0.9090909361839294,0.9435483813285828,0.14641539752483368,0.988304078578949,0.9337016344070435
8,0.9384810328483582,0.0005000000237487257,0.15614956617355347,0.9789397120475769,0.9357861876487732,0.9536290168762207,0.1320246160030365,0.9884726405143738,0.9475138187408447
9,1.0,0.0005000000237487257,0.042612627148628235,1.0,1.0,0.9536290168762207,0.13156548142433167,0.9884726405143738,0.9475138187408447
