epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9255507588386536,9.999999747378752e-06,0.17340990900993347,0.9778188467025757,0.9187217950820923,0.9193548560142517,0.192143052816391,0.9820359349250793,0.9060773253440857
1,0.9375,9.999999747378752e-06,0.17062127590179443,1.0,0.9230769276618958,0.9193548560142517,0.19307976961135864,0.9820359349250793,0.9060773253440857
2,0.9339073300361633,9.999999747378752e-06,0.15655843913555145,0.9812706708908081,0.9271339178085327,0.9294354915618896,0.18580327928066254,0.9794721603393555,0.9226519465446472
3,0.9375,9.999999747378752e-06,0.16693180799484253,0.95652174949646,0.95652174949646,0.930443525314331,0.18472856283187866,0.9809104204177856,0.9226519465446472
4,0.9361863732337952,9.999999747378752e-06,0.15219305455684662,0.9788937568664551,0.932732343673706,0.9506048560142517,0.13787148892879486,0.9773691892623901,0.9544199109077454
5,0.96875,9.999999747378752e-06,0.09060727059841156,0.9545454382896423,1.0,0.9485887289047241,0.13846619427204132,0.9773049354553223,0.9516574740409851
6,0.9465687274932861,9.999999747378752e-06,0.13566677272319794,0.9802229404449463,0.9458709359169006,0.9243951439857483,0.2089434117078781,0.9850522875785828,0.9102209806442261
7,1.0,9.999999747378752e-06,0.037207238376140594,1.0,1.0,0.9233871102333069,0.21292254328727722,0.985029935836792,0.908839762210846
8,0.9551784992218018,9.999999747378752e-06,0.10557465255260468,0.9912790656089783,0.9468934535980225,0.9193548560142517,0.2263987958431244,0.9864048361778259,0.9019337296485901
9,1.0,9.999999747378752e-06,0.022470761090517044,1.0,1.0,0.9203628897666931,0.22985811531543732,0.9878970980644226,0.9019337296485901
10,0.9556849598884583,4.999999873689376e-06,0.1151154488325119,0.987022340297699,0.9516857862472534,0.9344757795333862,0.18002469837665558,0.9810218811035156,0.9281768202781677
11,0.9375,4.999999873689376e-06,0.22316180169582367,1.0,0.9285714030265808,0.9354838728904724,0.1791388839483261,0.9810495376586914,0.9295580387115479
12,0.964041531085968,4.999999873689376e-06,0.0988965630531311,0.987887442111969,0.9625130295753479,0.9193548560142517,0.23334439098834991,0.9878787994384766,0.90055251121521
