epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9293670654296875,9.999999747378752e-06,0.17043617367744446,0.9700469374656677,0.9320388436317444,0.9516128897666931,0.1268119215965271,0.9856321811676025,0.9475138187408447
1,0.90625,9.999999747378752e-06,0.29621657729148865,0.9130434989929199,0.9545454382896423,0.9506048560142517,0.1288314014673233,0.9884225726127625,0.9433701634407043
2,0.9318987131118774,9.999999747378752e-06,0.15523463487625122,0.9791208505630493,0.9265164732933044,0.9657257795333862,0.12010631710290909,0.9845505356788635,0.9682320356369019
3,0.90625,9.999999747378752e-06,0.16236644983291626,0.949999988079071,0.9047619104385376,0.9657257795333862,0.11980700492858887,0.9845505356788635,0.9682320356369019
4,0.9407594799995422,9.999999747378752e-06,0.14044985175132751,0.9804205894470215,0.9375866651535034,0.9536290168762207,0.13268603384494781,0.9898843765258789,0.9461326003074646
5,0.9375,9.999999747378752e-06,0.09710012376308441,0.9545454382896423,0.9545454382896423,0.9536290168762207,0.13256284594535828,0.9898843765258789,0.9461326003074646
6,0.9420253038406372,9.999999747378752e-06,0.13407830893993378,0.9804560542106628,0.9393203854560852,0.9415322542190552,0.15159083902835846,0.9926035404205322,0.9267956018447876
7,0.96875,9.999999747378752e-06,0.05536987632513046,1.0,0.9545454382896423,0.9415322542190552,0.15134760737419128,0.9926035404205322,0.9267956018447876
8,0.9544304013252258,9.999999747378752e-06,0.10960876941680908,0.9863210916519165,0.9507286548614502,0.9485887289047241,0.13590683043003082,0.9883889555931091,0.9406077265739441
9,0.875,4.999999873689376e-06,0.2689739167690277,1.0,0.8333333134651184,0.9506048560142517,0.13446466624736786,0.9884225726127625,0.9433701634407043
10,0.9551898837089539,4.999999873689376e-06,0.10738328099250793,0.9849624037742615,0.9532224535942078,0.9485887289047241,0.14156228303909302,0.9912408590316772,0.9378452897071838
11,0.96875,4.999999873689376e-06,0.2008363902568817,0.9523809552192688,1.0,0.9485887289047241,0.1425391286611557,0.9912408590316772,0.9378452897071838
