epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8744303584098816,0.0010000000474974513,0.29456520080566406,0.9504351019859314,0.8731317520141602,0.9364919066429138,0.17961645126342773,0.9609484076499939,0.9516574740409851
1,0.78125,0.0010000000474974513,0.3341880738735199,1.0,0.7586206793785095,0.9364919066429138,0.17959840595722198,0.9622377753257751,0.950276255607605
2,0.903037965297699,0.0010000000474974513,0.2395225614309311,0.9671151041984558,0.8976760506629944,0.90625,0.22008652985095978,0.9906687140464783,0.8798342347145081
3,0.96875,0.0010000000474974513,0.17430593073368073,1.0,0.95652174949646,0.9042338728904724,0.22089098393917084,0.9891135096549988,0.8784530162811279
4,0.9164556860923767,0.0005000000237487257,0.19717513024806976,0.9729429483413696,0.910825788974762,0.9395161271095276,0.15526790916919708,0.9853801131248474,0.9309391975402832
5,0.9375,0.0005000000237487257,0.12404569983482361,1.0,0.9166666865348816,0.9364919066429138,0.1560283750295639,0.98531574010849,0.9267956018447876
6,0.9237974882125854,0.0005000000237487257,0.18725967407226562,0.9735488891601562,0.9204584956169128,0.9223790168762207,0.19612666964530945,0.9894099831581116,0.9033148884773254
7,0.90625,0.0005000000237487257,0.31984463334083557,1.0,0.8888888955116272,0.9223790168762207,0.1940843164920807,0.9894099831581116,0.9033148884773254
8,0.9339240789413452,0.0002500000118743628,0.16341188549995422,0.980593204498291,0.9279279112815857,0.9395161271095276,0.14499787986278534,0.9882352948188782,0.9281768202781677
9,0.9375,0.0002500000118743628,0.20644155144691467,0.9090909361839294,1.0,0.9395161271095276,0.14503078162670135,0.9882352948188782,0.9281768202781677
